Order ID,Order Date,City,Customer Gender,Customer Age,Product Category,Product Name,Quantity Sold,Original Price (INR),Discount Percentage,Selling Price (INR),Total Revenue (INR),Cost Per Unit (INR),Profit (INR),Payment Method,Returned,Customer Rating
ORD-0663,2023-09-20,Pune,Male,48,Electronics,Smartphone,1,18999,20,15199.2,15199.2,8772.8,6426.4,UPI,No,5
ORD-0664,2023-02-16,Hyderabad,Female,60,Electronics,Headphones,1,2999,20,2399.2,2399.2,1721.22,677.98,UPI,No,5
ORD-0665,2023-02-12,Ahmedabad,Female,47,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1064.26,914.84,Debit Card,No,5
ORD-0666,2024-03-19,Bangalore,Female,35,Clothing,Dress,3,1599,0,1599.0,4797.0,733.67,2595.99,UPI,No,3
ORD-0667,2023-09-27,Bangalore,Female,65,Sports & Fitness,Running Shoes,1,2999,20,2399.2,2399.2,1537.29,861.91,Cash,No,2
ORD-0668,2024-03-26,Bangalore,Male,48,Electronics,Laptop,1,54999,5,52249.05,52249.05,25349.78,26899.27,UPI,No,4
ORD-0669,2024-03-22,Ahmedabad,Female,49,Electronics,Smartwatch,1,8999,0,8999.0,8999.0,4844.2,4154.8,Credit Card,No,2
ORD-0670,2023-05-07,Bangalore,Female,54,Groceries,Rice (5kg),3,349,5,331.55,994.65,169.66,485.67,EMI,No,1
ORD-0671,2024-06-22,Chennai,Female,61,Sports & Fitness,Dumbbells,1,2199,15,1869.15,1869.15,1394.35,474.8,Credit Card,No,1
ORD-0672,2023-10-19,Delhi,Female,27,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,5112.04,2987.06,Credit Card,No,4
ORD-0673,2024-04-09,Mumbai,Female,38,Groceries,Atta (10kg),1,399,25,299.25,299.25,205.84,93.41,EMI,No,1
ORD-0674,2023-10-17,Kolkata,Male,43,Groceries,Rice (5kg),1,349,25,261.75,261.75,195.24,66.51,UPI,No,4
ORD-0675,2023-04-02,Kolkata,Female,59,Electronics,Laptop,1,54999,5,52249.05,52249.05,29023.0,23226.05,Debit Card,No,4
ORD-0676,2024-03-18,Pune,Male,49,Groceries,Atta (10kg),3,399,5,379.05,1137.15,232.66,439.17,Cash,No,4
ORD-0677,2023-10-02,Kolkata,Female,57,Sports & Fitness,Skipping Rope,1,299,15,254.15,254.15,139.95,114.2,Debit Card,No,4
ORD-0678,2023-04-06,Chennai,Male,49,Electronics,Tablet,1,24999,10,22499.1,22499.1,16115.71,6383.39,EMI,No,5
ORD-0679,2023-03-27,Ahmedabad,Female,27,Groceries,Tea Powder,1,299,15,254.15,254.15,188.8,65.35,Debit Card,No,3
ORD-0680,2023-09-12,Delhi,Male,50,Sports & Fitness,Protein Powder,1,1999,10,1799.1,1799.1,1126.85,672.25,Credit Card,No,4
ORD-0681,2023-04-07,Delhi,Male,25,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,207.92,151.18,Cash,No,2
ORD-0682,2024-02-07,Hyderabad,Female,55,Electronics,Smartphone,1,18999,15,16149.15,16149.15,11881.04,4268.11,Cash,No,4
ORD-0683,2023-09-29,Hyderabad,Male,45,Groceries,Cooking Oil,2,189,5,179.55,359.1,88.01,183.08,EMI,Yes,4
ORD-0684,2023-04-30,Kolkata,Female,37,Electronics,Laptop,1,54999,25,41249.25,41249.25,29997.77,11251.48,EMI,No,5
ORD-0685,2024-01-05,Mumbai,Male,25,Home & Kitchen,Bed Sheet Set,1,999,0,999.0,999.0,474.54,524.46,Credit Card,No,2
ORD-0686,2023-01-28,Kolkata,Male,23,Clothing,Jacket,2,2499,25,1874.25,3748.5,1449.29,849.92,UPI,No,2
ORD-0687,2024-04-30,Bangalore,Female,49,Home & Kitchen,Pressure Cooker,1,1899,0,1899.0,1899.0,917.64,981.36,Cash,Yes,4
ORD-0688,2023-09-06,Mumbai,Male,58,Clothing,Dress,4,1599,20,1279.2,5116.8,735.83,2173.48,Cash,No,4
ORD-0689,2023-10-25,Ahmedabad,Male,63,Electronics,Smartwatch,1,8999,15,7649.15,7649.15,4924.43,2724.72,Credit Card,No,4
ORD-0690,2023-11-20,Kolkata,Female,25,Sports & Fitness,Yoga Mat,1,799,10,719.1,719.1,502.23,216.87,Cash,No,3
ORD-0691,2024-04-04,Chennai,Female,40,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,963.94,840.11,Cash,No,2
ORD-0692,2023-12-14,Kolkata,Female,61,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,1252.64,646.41,UPI,No,2
ORD-0693,2023-08-01,Chennai,Male,56,Groceries,Rice (5kg),4,349,25,261.75,1047.0,166.06,382.76,Cash,No,4
ORD-0694,2024-05-20,Pune,Female,40,Groceries,Cooking Oil,1,189,5,179.55,179.55,122.82,56.73,Debit Card,No,5
ORD-0695,2023-02-02,Chennai,Male,53,Electronics,Headphones,1,2999,15,2549.15,2549.15,1417.91,1131.24,Debit Card,No,3
ORD-0696,2023-12-30,Delhi,Male,46,Electronics,Tablet,1,24999,10,22499.1,22499.1,15730.96,6768.14,Cash,No,1
ORD-0697,2023-04-19,Mumbai,Male,28,Sports & Fitness,Skipping Rope,1,299,0,299.0,299.0,183.8,115.2,Credit Card,No,3
ORD-0698,2023-06-10,Delhi,Male,59,Groceries,Tea Powder,4,299,20,239.2,956.8,178.36,243.36,UPI,No,2
ORD-0699,2023-05-06,Ahmedabad,Female,36,Clothing,Jacket,1,2499,15,2124.15,2124.15,1247.16,876.99,EMI,No,3
ORD-0700,2024-01-17,Bangalore,Female,32,Home & Kitchen,Bed Sheet Set,1,999,25,749.25,749.25,582.42,166.83,Debit Card,No,4
ORD-0701,2024-02-24,Mumbai,Female,27,Home & Kitchen,Water Bottle,1,399,25,299.25,299.25,208.42,90.83,Credit Card,No,5
ORD-0702,2023-03-13,Bangalore,Female,21,Electronics,Headphones,1,2999,10,2699.1,2699.1,1590.46,1108.64,Cash,No,2
ORD-0703,2023-03-01,Hyderabad,Female,40,Sports & Fitness,Running Shoes,1,2999,15,2549.15,2549.15,1590.67,958.48,Credit Card,No,5
ORD-0704,2023-05-31,Ahmedabad,Female,59,Home & Kitchen,Curtains,1,1499,25,1124.25,1124.25,736.05,388.2,Cash,No,3
ORD-0705,2023-03-28,Bangalore,Female,31,Electronics,Tablet,1,24999,10,22499.1,22499.1,13199.44,9299.66,Credit Card,No,3
ORD-0706,2024-06-17,Hyderabad,Male,37,Groceries,Cooking Oil,1,189,0,189.0,189.0,118.7,70.3,Cash,No,1
ORD-0707,2023-03-03,Delhi,Female,37,Groceries,Biscuits Pack,3,79,25,59.25,177.75,37.51,65.22,EMI,No,4
ORD-0708,2023-12-14,Hyderabad,Male,63,Clothing,Shoes,2,1999,20,1599.2,3198.4,1039.61,1119.18,Cash,No,2
ORD-0709,2023-04-18,Pune,Female,24,Groceries,Atta (10kg),2,399,20,319.2,638.4,245.21,147.98,Debit Card,No,4
ORD-0710,2023-03-25,Ahmedabad,Male,46,Electronics,Smartphone,1,18999,15,16149.15,16149.15,11925.71,4223.44,Credit Card,No,5
ORD-0711,2024-02-17,Hyderabad,Female,58,Sports & Fitness,Skipping Rope,1,299,20,239.2,239.2,181.12,58.08,Cash,No,4
ORD-0712,2024-03-02,Ahmedabad,Male,63,Clothing,Jeans,2,1299,20,1039.2,2078.4,710.49,657.42,EMI,No,1
ORD-0713,2023-08-06,Pune,Male,56,Home & Kitchen,Curtains,1,1499,0,1499.0,1499.0,898.35,600.65,Cash,No,3
ORD-0714,2023-10-24,Hyderabad,Female,37,Electronics,Tablet,1,24999,5,23749.05,23749.05,11838.24,11910.81,UPI,No,2
ORD-0715,2023-05-26,Hyderabad,Female,31,Sports & Fitness,Protein Powder,1,1999,0,1999.0,1999.0,1274.09,724.91,Debit Card,No,4
ORD-0716,2023-01-03,Mumbai,Female,48,Electronics,Tablet,1,24999,10,22499.1,22499.1,11587.36,10911.74,EMI,No,4
ORD-0717,2023-12-12,Bangalore,Male,50,Home & Kitchen,Curtains,1,1499,25,1124.25,1124.25,924.49,199.76,Cash,No,4
ORD-0718,2023-06-02,Kolkata,Female,52,Groceries,Rice (5kg),4,349,20,279.2,1116.8,184.08,380.48,Credit Card,No,4
ORD-0719,2023-10-12,Hyderabad,Male,59,Electronics,Laptop,1,54999,25,41249.25,41249.25,25022.39,16226.86,EMI,No,5
ORD-0720,2023-02-24,Mumbai,Male,60,Sports & Fitness,Skipping Rope,1,299,5,284.05,284.05,179.43,104.62,EMI,No,1
ORD-0721,2023-10-09,Pune,Female,55,Clothing,Jeans,4,1299,25,974.25,3897.0,606.54,1470.84,Credit Card,No,1
ORD-0722,2023-12-15,Pune,Female,34,Home & Kitchen,Mixer Grinder,1,3499,15,2974.15,2974.15,1591.39,1382.76,Credit Card,No,1
ORD-0723,2023-06-22,Bangalore,Female,44,Groceries,Cooking Oil,3,189,5,179.55,538.65,114.09,196.38,Debit Card,Yes,3
ORD-0724,2023-07-05,Pune,Male,44,Electronics,Smartphone,1,18999,10,17099.1,17099.1,10031.24,7067.86,UPI,No,1
ORD-0725,2023-02-23,Kolkata,Male,35,Clothing,Jeans,2,1299,20,1039.2,2078.4,712.63,653.14,Credit Card,No,5
ORD-0726,2024-02-21,Chennai,Male,35,Electronics,Smartwatch,1,8999,0,8999.0,8999.0,4782.96,4216.04,EMI,No,1
ORD-0727,2023-09-10,Ahmedabad,Male,58,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1239.46,739.64,EMI,No,2
ORD-0728,2024-01-18,Kolkata,Female,20,Sports & Fitness,Dumbbells,1,2199,5,2089.05,2089.05,1225.96,863.09,Credit Card,No,5
ORD-0729,2023-10-24,Hyderabad,Female,40,Clothing,T-Shirt,4,599,0,599.0,2396.0,302.29,1186.84,Debit Card,No,5
ORD-0730,2023-10-16,Delhi,Female,23,Electronics,Laptop,1,54999,25,41249.25,41249.25,30624.43,10624.82,Cash,No,2
ORD-0731,2023-10-14,Pune,Female,58,Home & Kitchen,Mixer Grinder,1,3499,20,2799.2,2799.2,1927.82,871.38,UPI,No,4
ORD-0732,2023-10-07,Pune,Male,62,Clothing,Dress,2,1599,10,1439.1,2878.2,866.59,1145.02,Debit Card,No,1
ORD-0733,2024-05-02,Ahmedabad,Female,52,Electronics,Smartphone,1,18999,25,14249.25,14249.25,9208.95,5040.3,Credit Card,No,1
ORD-0734,2023-02-01,Kolkata,Female,42,Home & Kitchen,Pressure Cooker,1,1899,10,1709.1,1709.1,1223.73,485.37,Debit Card,No,1
ORD-0735,2023-05-08,Chennai,Male,35,Home & Kitchen,Bed Sheet Set,1,999,5,949.05,949.05,538.38,410.67,UPI,No,5
ORD-0736,2023-11-07,Ahmedabad,Male,18,Clothing,Jeans,3,1299,15,1104.15,3312.45,594.11,1530.12,Debit Card,No,4
ORD-0737,2023-04-24,Chennai,Male,22,Groceries,Atta (10kg),4,399,20,319.2,1276.8,193.15,504.2,EMI,No,1
ORD-0738,2023-05-11,Mumbai,Female,61,Groceries,Atta (10kg),3,399,5,379.05,1137.15,194.86,552.57,EMI,No,1
ORD-0739,2024-03-13,Kolkata,Female,25,Electronics,Headphones,1,2999,15,2549.15,2549.15,1855.99,693.16,EMI,No,3
ORD-0740,2024-06-13,Kolkata,Female,38,Electronics,Laptop,1,54999,0,54999.0,54999.0,27806.76,27192.24,Credit Card,No,3
ORD-0741,2023-03-25,Kolkata,Male,33,Sports & Fitness,Yoga Mat,1,799,25,599.25,599.25,395.61,203.64,Debit Card,No,3
ORD-0742,2023-03-06,Mumbai,Female,34,Electronics,Smartphone,1,18999,15,16149.15,16149.15,10190.87,5958.28,Debit Card,No,2
ORD-0743,2023-12-15,Delhi,Female,24,Electronics,Headphones,1,2999,20,2399.2,2399.2,1825.86,573.34,Cash,No,1
ORD-0744,2023-03-04,Delhi,Male,21,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,5651.52,2447.58,Cash,Yes,5
ORD-0745,2024-03-18,Mumbai,Female,42,Electronics,Smartphone,1,18999,25,14249.25,14249.25,8761.54,5487.71,Cash,No,4
ORD-0746,2023-08-27,Ahmedabad,Female,57,Sports & Fitness,Skipping Rope,1,299,0,299.0,299.0,161.66,137.34,EMI,No,1
ORD-0747,2024-04-09,Delhi,Male,56,Sports & Fitness,Running Shoes,1,2999,20,2399.2,2399.2,1465.0,934.2,Credit Card,No,2
ORD-0748,2023-05-10,Ahmedabad,Male,33,Sports & Fitness,Running Shoes,1,2999,10,2699.1,2699.1,1602.07,1097.03,Debit Card,No,1
ORD-0749,2023-05-11,Bangalore,Male,48,Groceries,Atta (10kg),3,399,15,339.15,1017.45,204.38,404.31,UPI,No,3
ORD-0750,2024-01-13,Bangalore,Male,33,Electronics,Tablet,1,24999,20,19999.2,19999.2,14537.8,5461.4,EMI,No,5
ORD-0751,2023-02-25,Chennai,Male,39,Home & Kitchen,Bed Sheet Set,1,999,5,949.05,949.05,644.66,304.39,Debit Card,No,4
ORD-0752,2023-12-06,Kolkata,Female,28,Sports & Fitness,Skipping Rope,1,299,10,269.1,269.1,171.39,97.71,Credit Card,No,1
ORD-0753,2024-05-22,Ahmedabad,Male,33,Clothing,T-Shirt,2,599,25,449.25,898.5,352.6,193.3,Cash,No,3
ORD-0754,2024-01-20,Delhi,Female,19,Clothing,Jacket,1,2499,5,2374.05,2374.05,1305.89,1068.16,EMI,No,3
ORD-0755,2024-03-26,Chennai,Male,36,Clothing,Shoes,1,1999,10,1799.1,1799.1,1289.48,509.62,Debit Card,No,3
ORD-0756,2023-06-28,Bangalore,Female,24,Groceries,Atta (10kg),2,399,5,379.05,758.1,195.19,367.72,Credit Card,No,2
ORD-0757,2024-01-24,Chennai,Female,41,Electronics,Headphones,1,2999,5,2849.05,2849.05,1532.53,1316.52,Debit Card,No,5
ORD-0758,2024-03-20,Bangalore,Male,30,Electronics,Smartphone,1,18999,5,18049.05,18049.05,11903.72,6145.33,EMI,No,3
ORD-0759,2023-11-22,Mumbai,Male,52,Sports & Fitness,Protein Powder,1,1999,25,1499.25,1499.25,997.32,501.93,UPI,No,3
ORD-0760,2023-09-11,Ahmedabad,Male,64,Electronics,Headphones,1,2999,5,2849.05,2849.05,1860.28,988.77,Credit Card,No,5
ORD-0761,2023-03-08,Ahmedabad,Male,38,Clothing,Shoes,3,1999,15,1699.15,5097.45,1098.89,1800.78,UPI,No,4
ORD-0762,2024-05-21,Mumbai,Male,32,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,529.66,269.54,Debit Card,No,2
ORD-0763,2024-02-10,Pune,Female,53,Clothing,Dress,4,1599,15,1359.15,5436.6,902.27,1827.52,Credit Card,No,1
ORD-0764,2023-10-30,Mumbai,Female,50,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,197.92,161.18,EMI,No,4
ORD-0765,2024-04-23,Pune,Female,42,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,915.74,433.36,Credit Card,No,2
ORD-0766,2023-09-29,Delhi,Female,32,Electronics,Headphones,1,2999,0,2999.0,2999.0,1526.2,1472.8,Credit Card,No,3
ORD-0767,2023-02-09,Pune,Female,37,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1076.04,903.06,UPI,No,5
ORD-0768,2023-05-22,Hyderabad,Female,43,Sports & Fitness,Running Shoes,1,2999,0,2999.0,2999.0,1811.44,1187.56,Cash,No,1
ORD-0769,2024-04-28,Chennai,Female,32,Sports & Fitness,Dumbbells,1,2199,15,1869.15,1869.15,1089.64,779.51,EMI,No,5
ORD-0770,2024-04-24,Chennai,Female,62,Home & Kitchen,Bed Sheet Set,1,999,0,999.0,999.0,512.1,486.9,Cash,No,4
ORD-0771,2023-01-31,Mumbai,Female,60,Groceries,Cooking Oil,2,189,20,151.2,302.4,96.6,109.2,UPI,No,4
ORD-0772,2024-03-11,Mumbai,Male,26,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,205.57,153.53,Debit Card,No,3
ORD-0773,2024-02-05,Kolkata,Male,48,Home & Kitchen,Mixer Grinder,1,3499,15,2974.15,2974.15,1619.13,1355.02,Credit Card,No,4
ORD-0774,2023-11-08,Bangalore,Male,62,Electronics,Laptop,1,54999,0,54999.0,54999.0,32173.16,22825.84,EMI,No,2
ORD-0775,2023-07-23,Hyderabad,Male,47,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,4420.11,3678.99,Credit Card,No,1
ORD-0776,2023-06-25,Bangalore,Female,48,Groceries,Tea Powder,2,299,15,254.15,508.3,193.73,120.84,Credit Card,No,2
ORD-0777,2023-05-14,Hyderabad,Male,50,Clothing,Dress,4,1599,15,1359.15,5436.6,770.33,2355.28,Cash,No,1
ORD-0778,2023-05-27,Chennai,Female,54,Home & Kitchen,Pressure Cooker,1,1899,15,1614.15,1614.15,1084.27,529.88,Cash,No,5
ORD-0779,2023-02-10,Ahmedabad,Female,62,Electronics,Headphones,1,2999,25,2249.25,2249.25,1877.97,371.28,UPI,No,2
ORD-0780,2024-03-01,Bangalore,Male,43,Clothing,Jeans,4,1299,20,1039.2,4156.8,703.49,1342.84,Credit Card,No,2
ORD-0781,2023-10-08,Chennai,Female,44,Sports & Fitness,Running Shoes,1,2999,25,2249.25,2249.25,1899.14,350.11,EMI,No,3
ORD-0782,2023-03-20,Bangalore,Female,31,Electronics,Tablet,1,24999,10,22499.1,22499.1,13299.95,9199.15,EMI,Yes,1
ORD-0783,2023-03-16,Chennai,Female,20,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,898.19,450.91,Credit Card,No,2
ORD-0784,2023-12-01,Chennai,Female,26,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,695.01,579.14,Cash,No,2
ORD-0785,2023-06-24,Delhi,Female,28,Electronics,Tablet,1,24999,0,24999.0,24999.0,12135.7,12863.3,Credit Card,No,1
ORD-0786,2023-10-07,Mumbai,Male,46,Clothing,Jacket,2,2499,10,2249.1,4498.2,1232.84,2032.52,Credit Card,No,5
ORD-0787,2023-04-16,Mumbai,Male,42,Home & Kitchen,Bed Sheet Set,1,999,15,849.15,849.15,460.02,389.13,Debit Card,No,3
ORD-0788,2023-09-02,Mumbai,Female,30,Clothing,T-Shirt,4,599,0,599.0,2396.0,272.9,1304.4,Credit Card,No,1
ORD-0789,2023-06-21,Pune,Male,57,Clothing,T-Shirt,1,599,15,509.15,509.15,367.26,141.89,Debit Card,No,4
ORD-0790,2024-03-14,Pune,Male,18,Electronics,Laptop,1,54999,5,52249.05,52249.05,25914.27,26334.78,Cash,No,1
ORD-0791,2024-02-03,Hyderabad,Female,20,Clothing,Jacket,1,2499,5,2374.05,2374.05,1453.4,920.65,Credit Card,No,4
ORD-0792,2023-11-05,Bangalore,Female,24,Sports & Fitness,Protein Powder,1,1999,0,1999.0,1999.0,1184.42,814.58,EMI,No,4
ORD-0793,2023-05-17,Ahmedabad,Male,39,Groceries,Cooking Oil,3,189,25,141.75,425.25,122.02,59.19,Credit Card,No,5
ORD-0794,2024-04-04,Mumbai,Male,19,Home & Kitchen,Water Bottle,1,399,25,299.25,299.25,238.75,60.5,EMI,No,1
ORD-0795,2023-11-13,Pune,Female,36,Clothing,Jacket,1,2499,5,2374.05,2374.05,1154.5,1219.55,Debit Card,No,2
ORD-0796,2023-02-08,Pune,Male,51,Clothing,Shoes,3,1999,15,1699.15,5097.45,953.23,2237.76,Cash,No,3
ORD-0797,2023-01-25,Mumbai,Male,61,Clothing,Dress,2,1599,10,1439.1,2878.2,785.37,1307.46,Debit Card,No,4
ORD-0798,2024-06-17,Ahmedabad,Male,30,Groceries,Cooking Oil,1,189,15,160.65,160.65,87.49,73.16,Credit Card,No,2
ORD-0799,2023-07-29,Delhi,Female,64,Clothing,T-Shirt,2,599,5,569.05,1138.1,297.86,542.38,Cash,No,2
ORD-0800,2023-09-08,Hyderabad,Female,58,Home & Kitchen,Mixer Grinder,1,3499,20,2799.2,2799.2,1748.78,1050.42,Debit Card,No,4
ORD-0801,2023-03-23,Kolkata,Female,27,Groceries,Tea Powder,2,299,15,254.15,508.3,162.7,182.9,Cash,Yes,4
ORD-0802,2024-03-13,Bangalore,Female,42,Electronics,Headphones,1,2999,20,2399.2,2399.2,1671.76,727.44,Cash,No,3
ORD-0803,2024-01-20,Bangalore,Female,30,Sports & Fitness,Skipping Rope,1,299,15,254.15,254.15,138.85,115.3,Debit Card,No,1
ORD-0804,2023-01-14,Kolkata,Female,65,Sports & Fitness,Running Shoes,1,2999,15,2549.15,2549.15,1592.2,956.95,UPI,No,3
ORD-0805,2023-03-14,Bangalore,Male,45,Home & Kitchen,Pressure Cooker,1,1899,0,1899.0,1899.0,1000.71,898.29,UPI,No,3
ORD-0806,2024-06-05,Kolkata,Female,65,Home & Kitchen,Bed Sheet Set,1,999,25,749.25,749.25,461.08,288.17,Debit Card,No,1
ORD-0807,2024-01-06,Bangalore,Female,33,Electronics,Laptop,1,54999,10,49499.1,49499.1,31409.22,18089.88,EMI,No,2
ORD-0808,2023-01-13,Kolkata,Female,63,Electronics,Smartphone,1,18999,25,14249.25,14249.25,11253.52,2995.73,EMI,No,1
ORD-0809,2024-06-14,Hyderabad,Female,55,Clothing,Jacket,4,2499,5,2374.05,9496.2,1250.94,4492.44,UPI,No,1
ORD-0810,2023-04-22,Chennai,Female,62,Sports & Fitness,Running Shoes,1,2999,5,2849.05,2849.05,1510.91,1338.14,UPI,Yes,2
ORD-0811,2024-05-18,Kolkata,Female,59,Electronics,Smartphone,1,18999,0,18999.0,18999.0,11489.62,7509.38,UPI,No,2
ORD-0812,2023-06-30,Bangalore,Male,46,Groceries,Cooking Oil,2,189,25,141.75,283.5,92.54,98.42,EMI,No,2
ORD-0813,2023-07-25,Kolkata,Female,58,Electronics,Laptop,1,54999,5,52249.05,52249.05,27602.37,24646.68,EMI,No,2
ORD-0814,2023-03-23,Pune,Male,55,Groceries,Rice (5kg),1,349,15,296.65,296.65,176.37,120.28,Debit Card,No,1
ORD-0815,2023-01-10,Mumbai,Male,31,Electronics,Headphones,1,2999,0,2999.0,2999.0,1748.61,1250.39,EMI,No,4
ORD-0816,2024-06-16,Pune,Female,61,Groceries,Tea Powder,3,299,15,254.15,762.45,170.69,250.38,UPI,No,2
ORD-0817,2024-01-05,Pune,Female,24,Home & Kitchen,Curtains,1,1499,20,1199.2,1199.2,691.71,507.49,Credit Card,No,4
ORD-0818,2023-05-23,Hyderabad,Male,41,Electronics,Tablet,1,24999,0,24999.0,24999.0,15594.4,9404.6,Cash,No,4
ORD-0819,2024-06-11,Pune,Male,58,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,2264.68,1234.32,UPI,No,3
ORD-0820,2024-03-30,Delhi,Female,45,Clothing,Shoes,4,1999,15,1699.15,6796.6,1195.08,2016.28,Cash,No,1
ORD-0821,2024-01-30,Mumbai,Male,49,Groceries,Atta (10kg),2,399,5,379.05,758.1,248.96,260.18,Credit Card,No,5
ORD-0822,2024-04-23,Chennai,Male,31,Clothing,Jacket,4,2499,0,2499.0,9996.0,1455.74,4173.04,Debit Card,No,1
ORD-0823,2023-04-19,Pune,Female,35,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,1207.39,596.66,Debit Card,No,4
ORD-0824,2023-05-07,Pune,Male,54,Clothing,Shoes,4,1999,25,1499.25,5997.0,935.71,2254.16,EMI,Yes,3
ORD-0825,2024-01-22,Chennai,Female,25,Home & Kitchen,Water Bottle,1,399,15,339.15,339.15,244.06,95.09,UPI,No,1
ORD-0826,2023-12-15,Pune,Male,38,Sports & Fitness,Dumbbells,1,2199,25,1649.25,1649.25,1403.84,245.41,Cash,No,1
ORD-0827,2023-11-15,Kolkata,Female,38,Electronics,Tablet,1,24999,20,19999.2,19999.2,12198.8,7800.4,UPI,No,2
ORD-0828,2024-06-16,Mumbai,Female,38,Sports & Fitness,Skipping Rope,1,299,5,284.05,284.05,140.92,143.13,Debit Card,No,3
ORD-0829,2023-08-13,Bangalore,Male,56,Home & Kitchen,Curtains,1,1499,5,1424.05,1424.05,854.87,569.18,UPI,No,1
ORD-0830,2023-10-08,Ahmedabad,Female,63,Sports & Fitness,Protein Powder,1,1999,25,1499.25,1499.25,1230.86,268.39,Cash,Yes,3
ORD-0831,2023-06-06,Bangalore,Female,64,Clothing,Jeans,1,1299,25,974.25,974.25,824.39,149.86,Cash,No,2
ORD-0832,2023-01-23,Ahmedabad,Female,43,Sports & Fitness,Protein Powder,1,1999,10,1799.1,1799.1,1068.44,730.66,Cash,No,3
ORD-0833,2023-10-17,Mumbai,Female,47,Clothing,Shoes,1,1999,15,1699.15,1699.15,951.88,747.27,Debit Card,No,4
ORD-0834,2024-05-09,Chennai,Male,41,Groceries,Cooking Oil,2,189,5,179.55,359.1,115.45,128.2,EMI,No,2
ORD-0835,2024-01-21,Ahmedabad,Male,21,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,1641.76,1857.24,Credit Card,No,3
ORD-0836,2024-03-20,Kolkata,Female,37,Clothing,Jacket,1,2499,5,2374.05,2374.05,1183.93,1190.12,EMI,No,4
ORD-0837,2023-04-02,Ahmedabad,Female,18,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,864.12,484.98,Credit Card,No,1
ORD-0838,2024-05-15,Ahmedabad,Female,62,Sports & Fitness,Dumbbells,1,2199,0,2199.0,2199.0,1247.65,951.35,Credit Card,No,2
ORD-0839,2024-01-29,Delhi,Female,22,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,845.86,503.24,EMI,No,1
ORD-0840,2024-02-08,Delhi,Male,60,Sports & Fitness,Skipping Rope,1,299,20,239.2,239.2,163.77,75.43,Credit Card,No,5
ORD-0841,2023-07-04,Delhi,Male,26,Electronics,Tablet,1,24999,15,21249.15,21249.15,15251.95,5997.2,EMI,No,2
ORD-0842,2023-03-31,Delhi,Female,41,Sports & Fitness,Running Shoes,1,2999,0,2999.0,2999.0,1400.3,1598.7,EMI,No,1
ORD-0843,2023-09-12,Ahmedabad,Male,54,Groceries,Rice (5kg),3,349,20,279.2,837.6,203.06,228.42,Cash,No,5
ORD-0844,2023-12-27,Delhi,Male,33,Sports & Fitness,Skipping Rope,1,299,20,239.2,239.2,147.1,92.1,Credit Card,No,3
ORD-0845,2023-08-09,Hyderabad,Male,64,Clothing,Shoes,2,1999,20,1599.2,3198.4,1136.14,926.12,EMI,No,5
ORD-0846,2023-09-19,Delhi,Female,61,Groceries,Tea Powder,2,299,25,224.25,448.5,158.47,131.56,Cash,No,2
ORD-0847,2023-07-28,Chennai,Female,54,Electronics,Headphones,1,2999,25,2249.25,2249.25,1767.49,481.76,EMI,No,4
ORD-0848,2023-06-07,Chennai,Male,35,Groceries,Tea Powder,1,299,15,254.15,254.15,192.2,61.95,Credit Card,No,5
ORD-0849,2024-02-21,Pune,Female,27,Electronics,Headphones,1,2999,25,2249.25,2249.25,1402.92,846.33,Debit Card,No,1
ORD-0850,2024-01-22,Hyderabad,Female,24,Clothing,Jacket,1,2499,0,2499.0,2499.0,1212.38,1286.62,EMI,No,5
ORD-0851,2023-10-16,Mumbai,Male,38,Sports & Fitness,Running Shoes,1,2999,20,2399.2,2399.2,1408.97,990.23,Cash,No,5
ORD-0852,2024-02-17,Bangalore,Male,27,Home & Kitchen,Water Bottle,1,399,5,379.05,379.05,200.22,178.83,Cash,No,3
ORD-0853,2023-02-24,Bangalore,Female,40,Groceries,Cooking Oil,4,189,25,141.75,567.0,111.77,119.92,Cash,No,3
ORD-0854,2024-03-14,Delhi,Female,44,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1269.1,710.0,UPI,No,1
ORD-0855,2023-03-20,Hyderabad,Female,18,Clothing,T-Shirt,1,599,5,569.05,569.05,279.68,289.37,Cash,No,2
